ixdat version = 0.2.0dev
name = extended_platinum_ec
technique = EC
tstamp = 1580466722.0
backend_name = BackendBase(none, address=none)
id = 11
timecol 'time/s' for: '$U_{RHE}$ / [V]' and 'raw_current' and 'selector'
aliases = {"t": ["time/s"], "raw_potential": ["$U_{RHE}$ / [V]"], "raw_current": ["raw_current"], "selector": ["selector"]}
N_header_lines = 11

time/s,	$U_{RHE}$ / [V],	raw_current,	selector
16450.91344690323,	0.9662683599999999,	0.0043889302830671,	2
16451.067546844482,	0.9693581099999999,	0.004408512938159484,	2
16451.221647024155,	0.97250327,	0.004438201224026189,	2
16451.37574696541,	0.97563409,	0.004479512895758889,	2
16451.529846906662,	0.97870856,	0.004495890478143499,	2
16451.683946847916,	0.98187753,	0.004516770444053991,	2
16451.838047027588,	0.98500389,	0.004556760075953431,	2
16451.99214696884,	0.9877062999999999,	0.004572246763433339,	2
16452.146246910095,	0.991189,	0.004611165912879231,	2
16452.30034685135,	0.99424508,	0.004631779022451002,	2
16452.45444703102,	0.9972479599999999,	0.004652809365201178,	2
16452.608546972275,	1.00046908,	0.004665571707251749,	2
16452.76264691353,	1.00357619,	0.0046957830134031,	2
16452.916746854782,	1.00654125,	0.004714770558559123,	2
16453.070847034454,	1.00956523,	0.004740665727533525,	2
16453.224946975708,	1.01259172,	0.004751164580698984,	2
16453.37904691696,	1.01569098,	0.004784265865885137,	2
16453.533146858215,	1.01889589,	0.00479511960693213,	2
16453.68724679947,	1.02184856,	0.004816298748889752,	2
16453.84134697914,	1.0249060399999999,	0.004843828212611489,	2
16453.995446920395,	1.02770301,	0.004870064397385729,	2
16454.14954686165,	1.03089726,	0.004885983070587366,	2
16454.303646802902,	1.03394639,	0.004918041720155641,	2
16454.457746982574,	1.03698051,	0.004929091371465969,	2
16454.611846923828,	1.0400711,	0.004954815567973961,	2
16454.76594686508,	1.0432516299999999,	0.004983668417494577,	2
16454.920046806335,	1.04613009,	0.005006058312874817,	2
16455.074146986008,	1.04896149,	0.005034557414310165,	2
16455.22824692726,	1.05225902,	0.005070639933416249,	2
16455.382346868515,	1.05526492,	0.005087898913746253,	2
16455.53644680977,	1.05823218,	0.005118729033337856,	2
16455.69054698944,	1.06131178,	0.005151749740971392,	2
16455.844646930695,	1.06419894,	0.005190905604373526,	2
16455.99874687195,	1.06735071,	0.005231295301317315,	2
16456.152846813202,	1.07044765,	0.005264227696869801,	2
16456.306946992874,	1.07340866,	0.005305671199512987,	2
16456.461046934128,	1.07639217,	0.005329888876038823,	2
16456.61514687538,	1.07927456,	0.005365008292393822,	2
16456.769246816635,	1.08239391,	0.005417088028733374,	2
16456.92334675789,	1.08556231,	0.005442210318298113,	2
16457.07744693756,	1.08865538,	0.005482919344141177,	2
16457.231546878815,	1.09155404,	0.005529813156046323,	2
16457.38564682007,	1.09460628,	0.005565182464050564,	2
16457.539746761322,	1.09766581,	0.005592806712181353,	2
16457.64764690399,	1.09960225,	0.005650161150644664,	2
16457.67834687233,	1.10059753,	0.005667300429195166,	2
16457.763046741486,	1.0986536999999998,	0.003795726447435164,	2
16457.917146921158,	1.09561193,	0.002887809390096252,	2
16458.07124686241,	1.0923679099999999,	0.002284839560205865,	2
16458.225346803665,	1.08942327,	0.001847408306952292,	2
16458.37944674492,	1.0862135,	0.001491707260800225,	2
16458.53354692459,	1.0831114899999998,	0.001216139328621319,	2
16458.687646865845,	1.08020436,	0.0009747479646567466,	2
16458.8417468071,	1.0771346099999999,	0.0007786834829430975,	2
16458.995846748352,	1.07379034,	0.0006044469571113466,	2
16459.149946928024,	1.07094621,	0.0004541382378619851,	2
16459.304046869278,	1.06756812,	0.0003156791573456766,	2
16459.45814681053,	1.06463959,	0.0002047460779326248,	2
16459.612246751785,	1.06165114,	9.613909105641861e-05,	2
16459.766346931458,	1.05875203,	1.051194904527807e-05,	2
16459.92044687271,	1.05564409,	-7.904925526489444e-05,	2
16460.074546813965,	1.05260914,	-0.000161858635051432,	2
16460.22864675522,	1.04943353,	-0.0002298309302296783,	2
16460.38274693489,	1.04625758,	-0.0002999693551326522,	2
16460.536846876144,	1.04348793,	-0.0003729031886089022,	2
16460.690946817398,	1.04052448,	-0.0004254521149226398,	2
16460.84504675865,	1.03750953,	-0.0004822872957448154,	2
16460.999146938324,	1.0344248999999999,	-0.0005402381550783323,	2
16461.153246879578,	1.03125021,	-0.0005966646174183493,	2
16461.30734682083,	1.02844676,	-0.0006448538299026994,	2
16461.461446762085,	1.02537351,	-0.0006951514319365956,	2
16461.61554670334,	1.02217885,	-0.0007489313724179426,	2
16461.76964688301,	1.01922232,	-0.0007856936255577068,	2
16461.923746824265,	1.01609668,	-0.0008302248773363347,	2
16462.07784676552,	1.01319402,	-0.0008884323690385235,	2
16462.231946706772,	1.01025569,	-0.0009207486228189708,	2
16462.386046886444,	1.0071519899999999,	-0.0009628253725395498,	2
16462.540146827698,	1.00390634,	-0.001014246990232753,	2
16462.69424676895,	1.00105065,	-0.001052353977696057,	2
16462.848346710205,	0.99800664,	-0.001086287950026511,	2
16463.002446889877,	0.9951198699999999,	-0.001138419015946767,	2
16463.15654683113,	0.99180129,	-0.001176555591028056,	2
16463.310646772385,	0.98885527,	-0.001225583514240321,	2
16463.46474671364,	0.98579263,	-0.001254765892515678,	2
16463.61884689331,	0.98296582,	-0.0013052933574676,	2
16463.772946834564,	0.9798506199999999,	-0.001335387664848239,	2
16463.927046775818,	0.97677648,	-0.001372322811674659,	2
16464.08114671707,	0.9734747399999999,	-0.001422070896043006,	2
16464.235246896744,	0.97057867,	-0.001460513645820463,	2
16464.389346837997,	0.9674609599999999,	-0.001491416047438628,	2
16464.54344677925,	0.96449107,	-0.001540884238185603,	2
16464.697546720505,	0.96141883,	-0.001574893971088134,	2
16464.85164666176,	0.95834729,	-0.00161038859718177,	2
16465.00574684143,	0.95514322,	-0.001652377162945704,	2
16465.159846782684,	0.95211976,	-0.001692456092477772,	2
16465.313946723938,	0.94880132,	-0.001743199975681188,	2
16465.46804666519,	0.9461031799999999,	-0.001772022355475147,	2
16465.622146844864,	0.94272013,	-0.001805656948426456,	2
16465.776246786118,	0.93963721,	-0.001842770748615781,	2
16465.93034672737,	0.93651038,	-0.001871642301002137,	2
16466.084446668625,	0.93350406,	-0.001913202551861073,	2
16466.238546848297,	0.93029968,	-0.001948271787978025,	2
16466.39264678955,	0.9271981199999999,	-0.001978948047176212,	2
16466.546746730804,	0.92406118,	-0.002013779692359044,	2
16466.700846672058,	0.9208995999999999,	-0.002045202716015156,	2
16466.85494685173,	0.91776852,	-0.002072638882363448,	2
16467.009046792984,	0.91450889,	-0.002106416180804677,	2
16467.163146734238,	0.91139929,	-0.002129543619697395,	2
16467.31724667549,	0.90842127,	-0.002172371421766708,	2
16467.471346855164,	0.9051116499999999,	-0.002192823241494907,	2
16467.625446796417,	0.90218955,	-0.002210102640185882,	2
16467.779646635056,	0.89876631,	-0.002232611419144806,	2
16467.933646678925,	0.89579457,	-0.002259356629639525,	2
16468.08784675598,	0.8926267699999999,	-0.002270134082942993,	2
16468.24184679985,	0.88954799,	-0.002291387130938956,	2
16468.39604663849,	0.88636005,	-0.002306237833804424,	2
16468.550046682358,	0.88345614,	-0.002320513145306798,	2
16468.704246759415,	0.8802077899999999,	-0.002324831197911976,	2
16468.858246803284,	0.87691493,	-0.00233792677688853,	2
16469.012446641922,	0.87378634,	-0.002347230619710122,	2
16469.16644668579,	0.8708411,	-0.002351931678516467,	2
16469.320646762848,	0.8674941899999999,	-0.002353528054236141,	2
16469.474646806717,	0.86444932,	-0.002356817435733353,	2
16469.628846645355,	0.86138962,	-0.002340199153352214,	2
16469.782846689224,	0.85820274,	-0.002332274093102934,	2
16469.93704676628,	0.85522571,	-0.00232659964475751,	2
16470.09104681015,	0.85198794,	-0.002306370995043405,	2
16470.24524664879,	0.84912963,	-0.002285438766113982,	2
16470.399246692657,	0.84569579,	-0.002272582350370665,	2
16470.553446769714,	0.8426816899999999,	-0.002242495679464447,	2
16470.707446813583,	0.8395954999999999,	-0.002207422409189383,	2
16470.86164665222,	0.83660362,	-0.002177830314444885,	2
16471.01564669609,	0.83355132,	-0.002150357682775295,	2
16471.169846773148,	0.8304322799999999,	-0.002109904353481813,	2
16471.323846578598,	0.8272379799999999,	-0.002067959308804004,	2
16471.478046655655,	0.8243690499999999,	-0.002030945313508128,	2
16471.632046699524,	0.8212319699999999,	-0.001971595367905463,	2
16471.78624677658,	0.81831747,	-0.001915052970895059,	2
16471.94024658203,	0.81520266,	-0.00187174988608738,	2
16472.094446659088,	0.8120804239999999,	-0.001807132179158165,	2
16472.248446702957,	0.809231635,	-0.001742672830942267,	2
16472.402646780014,	0.806334082,	-0.001686432860949629,	2
16472.556646585464,	0.803069834,	-0.001620794430831417,	2
16472.71084666252,	0.800136242,	-0.001542109966757445,	2
16472.86484670639,	0.796797816,	-0.001478049177540646,	2
16473.019046783447,	0.79386105,	-0.001409974090399857,	2
16473.173046588898,	0.790826786,	-0.001342327705746127,	2
16473.327246665955,	0.7879451399999999,	-0.001258074203037,	2
16473.481246709824,	0.784847286,	-0.001192206784305261,	2
16473.63544678688,	0.781750482,	-0.001109286191689495,	2
16473.78944659233,	0.778835979,	-0.001025507258655155,	2
16473.943646669388,	0.775747668,	-0.0009582293494427531,	2
16474.097646713257,	0.77261696,	-0.0008823958488551886,	2
16474.251846551895,	0.76969292,	-0.000797909470767159,	2
16474.405846595764,	0.766548425,	-0.0007270008199569634,	2
16474.56004667282,	0.763724003,	-0.0006554171615384663,	2
16474.714146614075,	0.760481887,	-0.0005776116334405158,	2
16474.86824655533,	0.757777356,	-0.0005046667674573444,	2
16475.022346735,	0.7545130999999999,	-0.0004396531853246843,	2
16475.176446676254,	0.7513866389999999,	-0.000379690381226881,	2
16475.330546617508,	0.74845589,	-0.0003057160847246831,	2
16475.48464655876,	0.7453816959999999,	-0.0002431942170509883,	2
16475.638746738434,	0.7423961219999999,	-0.0001855222860610395,	2
16475.792846679688,	0.7392220239999999,	-0.000118936028890775,	2
16475.94694662094,	0.736460747,	-6.481197925280722e-05,	2
16476.101046562195,	0.733221319,	-1.772079284363646e-05,	2
16476.255146741867,	0.730361598,	3.613670772497041e-05,	2
16476.40924668312,	0.7271262909999999,	8.68802687876742e-05,	2
16476.563346624374,	0.7240650283,	0.000129037044714104,	2
16476.717446565628,	0.7210408032,	0.0001714293176426877,	2
16476.8715467453,	0.7179722967,	0.0002150660683979109,	2
16477.025646686554,	0.71478362428,	0.0002525878073902911,	2
16477.179746627808,	0.7121084029,	0.0003152809103266433,	2
16477.33384656906,	0.7090150198999999,	0.0003329117510501049,	2
16477.487946510315,	0.7059268961999999,	0.0003640393026677494,	2
16477.642046689987,	0.7027408789999999,	0.0003831454546273528,	2
16477.79614663124,	0.699575595,	0.0004075117721577966,	2
16477.950246572495,	0.69630565,	0.0004386183153224314,	2
16478.104346513748,	0.693379685,	0.0004511913409471387,	2
16478.25844669342,	0.690399267,	0.0004696850145429424,	2
16478.412546634674,	0.6872699369999999,	0.0004913272748136698,	2
16478.566646575928,	0.683844276,	0.0005054541242839397,	2
16478.72074651718,	0.6806485769999999,	0.000512263051772913,	2
16478.874846696854,	0.677605111,	0.0005262445370447354,	2
16479.028946638107,	0.674503509,	0.000533790829205974,	2
16479.18304657936,	0.671558831,	0.0005346099249034578,	2
16479.337146520615,	0.668331485,	0.0005393641410719949,	2
16479.491246700287,	0.665156458,	0.0005522265480745444,	2
16479.64534664154,	0.6619049309999999,	0.000546957307124901,	2
16479.799446582794,	0.658909872,	0.0005404504082300275,	2
16479.953546524048,	0.655644834,	0.0005479536426757862,	2
16480.10764670372,	0.652624078,	0.0005397647126145566,	2
16480.261746644974,	0.6494581589999999,	0.0005248509896364165,	2
16480.415846586227,	0.6463403959999999,	0.0005273665654297079,	2
16480.56994652748,	0.6433900859999999,	0.0005202039771556016,	2
16480.724046468735,	0.6402623249999999,	0.0005018067367281993,	2
16480.878146648407,	0.636963841,	0.000489949723513375,	2
16481.03224658966,	0.6336829549999999,	0.0004788505196693625,	2
16481.186346530914,	0.6306683009999999,	0.0004628217484176109,	2
16481.340446472168,	0.62761337,	0.0004434117271565239,	2
16481.49454665184,	0.6242435909999999,	0.0004399243555219777,	2
16481.648646593094,	0.6211240849999999,	0.0004212891231847872,	2
16481.802746534348,	0.618005876,	0.0003936706317228696,	2
16481.9568464756,	0.61506721,	0.0003868964663974678,	2
16482.110946655273,	0.6119740699999999,	0.0003695317408957217,	2
16482.265046596527,	0.6087920099999999,	0.0003403836911555725,	2
16482.41914653778,	0.60554456,	0.0003282341563866781,	2
16482.573246479034,	0.6025782799999999,	0.0003163798911401229,	2
16482.727346658707,	0.59987603,	0.0002866641029577411,	2
16482.88144659996,	0.59636137,	0.0002679566696035744,	2
16483.035546541214,	0.5932158599999999,	0.0002497364996604133,	2
16483.189646482468,	0.59030874,	0.0002329132741698964,	2
16483.34374666214,	0.5871445399999999,	0.0002064609751214173,	2
16483.497846603394,	0.58394239,	0.0001957987751138586,	2
16483.651946544647,	0.58124707,	0.0001768912239348908,	2
16483.8060464859,	0.57802646,	0.0001454519859270358,	2
16483.960146427155,	0.57506331,	0.0001317600372496054,	2
16484.114246606827,	0.57219109,	0.0001199817220801399,	2
16484.26834654808,	0.5691136699999999,	8.935796132375669e-05,	2
16484.422446489334,	0.56603989,	7.141715001347977e-05,	2
16484.576546430588,	0.5629474,	6.084072793899785e-05,	2
16484.73064661026,	0.5597932999999999,	3.67460073127339e-05,	2
16484.884746551514,	0.55701331,	1.443727150100257e-05,	2
16485.038846492767,	0.5539961,	-3.023428637094593e-06,	2
16485.19294643402,	0.55053715,	-1.929864971901273e-05,	2
16485.347046613693,	0.5476976,	-4.122978255322886e-05,	2
16485.501146554947,	0.5448023799999999,	-5.425279318412062e-05,	2
16485.6552464962,	0.54184948,	-6.63390908090699e-05,	2
16485.809346437454,	0.5385880599999999,	-9.250168103714144e-05,	2
16485.963446617126,	0.53577141,	-0.0001103406967127685,	2
16486.11754655838,	0.53247894,	-0.0001181345092680433,	2
16486.271646499634,	0.52971348,	-0.0001403824267415702,	2
16486.425746440887,	0.52663451,	-0.0001582683713248177,	2
16486.57984662056,	0.5235856,	-0.0001671038386364329,	2
16486.733946561813,	0.52051666,	-0.0001849696242614905,	2
16486.888046503067,	0.51750858,	-0.0002027579810071236,	2
16487.04214644432,	0.51442417,	-0.000217674897605784,	2
16487.196246385574,	0.51160113,	-0.0002254635142720915,	2
16487.350346565247,	0.50830993,	-0.0002418061952869914,	2
16487.5044465065,	0.50540223,	-0.0002562780750267448,	2
16487.658546447754,	0.50237321,	-0.0002642844726113433,	2
16487.812646389008,	0.49956051999999995,	-0.0002756840149347375,	2
16487.96674656868,	0.49645047,	-0.0002934031490272968,	2
16488.120846509933,	0.49325779,	-0.0002975960072118275,	2
16488.274946451187,	0.49005846,	-0.0003075866295517223,	2
16488.42904639244,	0.48725387,	-0.0003220691309135206,	2
16488.583146572113,	0.48409269,	-0.0003297624827592795,	2
16488.737246513367,	0.48094264999999997,	-0.0003358315544397675,	2
16488.89134645462,	0.47776047999999993,	-0.0003524078753014978,	2
16489.045446395874,	0.47483170999999996,	-0.0003596690097699598,	2
16489.199546575546,	0.47190637999999996,	-0.0003623651581308436,	2
16489.3536465168,	0.46862755,	-0.0003668902009826558,	2
16489.507746458054,	0.46548027999999997,	-0.000378486641117912,	2
16489.661846399307,	0.46230038999999995,	-0.0003832185359700056,	2
16489.81594657898,	0.45905056,	-0.0003833713304467875,	2
16489.970046520233,	0.45602413999999997,	-0.0003964715385143041,	2
16490.124146461487,	0.45299252999999995,	-0.000402332137293016,	2
16490.27824640274,	0.45000537999999995,	-0.0003973961094521205,	2
16490.432346582413,	0.4467383,	-0.0004060199635385602,	2
16490.586446523666,	0.44347906,	-0.000414111767485211,	2
16490.74054646492,	0.44048508999999997,	-0.0004125488643849566,	2
16490.894646406174,	0.43718790999999996,	-0.0004201299121367168,	2
16491.048746347427,	0.43417503999999996,	-0.0004261276728243241,	2
16491.2028465271,	0.43113317999999995,	-0.0004279251191330888,	2
16491.356946468353,	0.42789953999999997,	-0.0004235247498683755,	2
16491.511046409607,	0.42457925999999996,	-0.0004317797966601642,	2
16491.66514635086,	0.42150395999999996,	-0.0004383674404915818,	2
16491.819246530533,	0.41839307,	-0.0004304763666314075,	2
16491.973346471786,	0.41549267999999995,	-0.000437485458626862,	2
16492.12744641304,	0.41216658999999994,	-0.0004481387385746188,	2
16492.281546354294,	0.40885731,	-0.0004418920762874652,	2
16492.435646533966,	0.40587022999999994,	-0.0004413128898915868,	2
16492.58974647522,	0.40295278999999995,	-0.0004548655510661255,	2
16492.743846416473,	0.39961515999999997,	-0.0004538699025885516,	2
16492.897946357727,	0.39643453999999995,	-0.0004547194725270098,	2
16493.0520465374,	0.39334528999999996,	-0.0004609148946526191,	2
16493.206146478653,	0.3901672,	-0.0004686571055712383,	2
16493.360246419907,	0.38728839,	-0.0004647191605146751,	2
16493.51434636116,	0.38393107,	-0.0004723437382209627,	2
16493.668446540833,	0.3808659,	-0.0004866608444493038,	2
16493.822546482086,	0.37748655,	-0.0004872640268294721,	2
16493.97664642334,	0.3744688,	-0.0004906314982368917,	2
16494.130746364594,	0.37165177,	-0.0005084312524096021,	2
16494.284846305847,	0.36837910999999995,	-0.0005146602385594189,	2
16494.43894648552,	0.36544475,	-0.0005188758900746518,	2
16494.593046426773,	0.36210388,	-0.0005380504950013641,	2
16494.747146368027,	0.35908436,	-0.0005504981408030708,	2
16494.90124630928,	0.35616043,	-0.0005693518123207984,	2
16495.055346488953,	0.35288350999999996,	-0.0005838733134771613,	2
16495.209446430206,	0.34991276,	-0.0006005084903875045,	2
16495.36354637146,	0.34661941999999996,	-0.0006185296855564706,	2
